id,name,address,lat,lon,stars,amenities,image_urls
A-46441,The Liverpool Marathahalli,"SY NO 6, 1C, Marathalli-KR Puram, Outer Ring Rd, opp. Rainbow Children's Hospital, Brindavan Extension, Doddanekkundi, Bengaluru",12.97504,77.69700999999999,3,Library|Airport shuttle service|Shuttle to local attractions|Train station pickup service|Multilingual staff|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46441/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46441/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46441/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46441/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46441/4.jpeg
A-06595,ORCHID HOME,"141/4, Hennagara Main Rd, Bommasandra Industrial Area, Bommasandra, Bengaluru, Karnataka 560099",12.8047033,77.69757349999999,1,Shuttle service|Room service|Parking|Laundry service|Non-smoking room,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06595/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06595/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06595/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06595/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06595/4.jpeg
A-11607,"Zingy Stays, Koramangala ",77 2nd Main Rd,12.926814079284668,77.63713073730469,2,On-site parking|24-hour front desk|Designated smoking areas|On-site parking|24-hour front desk|Designated smoking areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11607/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11607/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11607/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11607/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-11607/4.jpg
A-10842,FabHotel Prime Golden Leaf,"Ground Floor, No.3 And 4, 2nd Cross, Bhoopasandra Main Road, Rmv Stage 2, Bengaluru Urban",13.0421857,77.58255770000001,3,Room service|Parking|Air conditioning|Concierge desk|24-hour security|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10842/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10842/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10842/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10842/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-10842/4.jpeg
A-32232,Parkwood inn executive roooms,Opposite 10th Cross Road Arekempanahalli,12.944896697998047,77.59502410888672,2,Shuttle service|Room service|Parking|Laundry service|Non-smoking room,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32232/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32232/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32232/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32232/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32232/4.jpg
A-58710,Sai Vishram Business Hotel,"144 - C/1, Kirloskar road, Bommasandra Industrial Estate, Hebbagodi, 560099 Bangalore, India",12.82355,77.68027,4,Airport shuttle service|Multilingual staff|Room service|Parking|Laundry service|Refrigerator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58710/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58710/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58710/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58710/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-58710/4.jpeg
A-70230,Kingston Hotel,"No.75/5, 20th A Main Rd, 1st R Block",13.010839,77.55057,3,Spa|Gym|Lounge|Wakeup service|Multilingual staff|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-70230/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-70230/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-70230/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-70230/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-70230/4.jpg
A-89733,Crest Hotel,"#12, Achaiah Shetty Layout, Aramane Nagar, Mekhri Circle",12.971014976501465,77.59712219238281,3,Room service|Parking|Laundry service|Housekeeping - daily|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-89733/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-89733/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-89733/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-89733/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-89733/4.jpeg
A-42703,Golden Amulya Rest Wings Near Airport,"UDAYA NAGAR BAGALURE CROSS International Airport Road , Yelahanka , Bagalure , Bangalore, 560064 Yelahanka, India",13.121129999999999,77.60999,3,Room service|Parking|Laundry service|Air conditioning|Bell staff/porter|Sanitizer,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42703/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42703/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42703/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42703/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-42703/4.jpeg
A-61312,Hotel Dwaraka Grand ,"Dayanand Sagar College Road, Kumaraswamy Layout, karnataka560078, India",12.909509,77.565588,3,Room service|On-site parking|Laundry service|Concierge desk|Tour/sightseeing desk|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61312/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61312/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61312/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61312/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61312/4.jpg
A-34125,Lumis Hotel,"Katha No 5832/2, Site No 3, KA, 560048",12.983631,77.709078,4,Parking|24-hour front desk|Bag storage|Locker room|Designated smoking areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34125/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34125/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34125/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34125/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34125/4.jpg
A-23272,Hotel Lenexa By Bestinn Leisure,"No A - 50, Kamadenunagar, 1st stage, Mahadevapura, Hobli, B Narayanapura, Krishnarajapuram, Bengaluru, Karnataka 560016",12.9972476,77.6873525,3,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning|Restaurant,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23272/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23272/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23272/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23272/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-23272/4.png
A-24673,The cozy corner - HSR,1848/A 14th main 9thcross sector 1 Hsr layout agara,12.983332633972168,77.58333587646484,3,Parking|Terrace|Parking|Terrace,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24673/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24673/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24673/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24673/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24673/4.jpeg
A-24396,Super Townhouse Oak AECS Layout Brookfield,No. 602 Kundalahally Colony AECS Layout Bangalore Karnataka 560037 India,12.962252399999999,77.7166843,3,Library|Kitchenette|Multilingual staff|Room service|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24396/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24396/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24396/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24396/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24396/4.jpg
A-81955,The Banjaara Suites,"4, Jakkur Plantation Road, Yelahanka, Bengaluru North, Karnataka 560064, India",13.0838387,77.5949858,3,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81955/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81955/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81955/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81955/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-81955/4.jpeg
A-63644,OYO 13934 Shri Krishna Hometel,"No. 349,B Block, Aecs Layout, Itpl Main Road, Kundalahalli, Karnataka, 560037",12.8818,77.6392,2,Smoke-free property|24-hour front desk|Smoke-free property|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63644/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63644/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63644/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63644/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63644/4.jpg
A-85251,FabHotel Prime Raayara Suites,"93/ a, Industrial Layout, Koramangala, Bengaluru, Bengaluru, 5th Block, Koramangala",12.933251,77.61385899999999,3,Bar|Wakeup service|Multilingual staff|Room service|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85251/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85251/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85251/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85251/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85251/4.jpeg
A-34122,Myspace Hotel Wonder Stay,"No. 595 Arcade, 1st Main Rd, AECS Layout - C Block, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037",12.964374,77.715079,2,Multilingual staff|Bilingual staff|Security|Fire safety|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34122/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34122/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34122/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34122/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-34122/4.png
A-54010,Townhouse IIM Bangalore Formerly Hotel Onyx,"Plot No. 9/2, Nyanapahalli Main Road, Maruthi Layout, Stage 4, Bommanahalli, Bangalore",12.8857482,77.618415,3,Room service|Air conditioning|Accessible bathrooms|Accessible facilities|Restaurant|WiFi in public areas,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54010/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54010/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54010/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54010/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54010/4.jpeg
A-92936,V3R Residency,"220, 9th C Main Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",13.017605,77.652374,2,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-92936/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-92936/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-92936/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-92936/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-92936/4.jpeg
A-09549,Dr Rajkumar International Hotel,"# 109, 6th Cross, Off Race Course road, Gandhinagar, 560009 Bangalore, India",12.979263000000001,77.577415,3,Spa|Lounge|Wakeup service|Butler service|Multilingual staff|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09549/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09549/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09549/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09549/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09549/4.jpg
A-88644,YAHWEH Suites,"SY# 195/15, 3rd Main Road, 3rd A Cross, Near SBI Hoodi, ITPL Main Rd, Branch, Whitefield, Bengaluru, Karnataka 560048",12.993901,77.7188127,2,Room service|Air conditioning|24-hour security|24-hour front desk|Elevator|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88644/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88644/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88644/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88644/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-88644/4.jpeg
A-25448,IAN Hotels,"H no.3 21st cross, 24th main, Jp nagar, Ian hotel, Karnataka, 560076",12.897356033325195,77.58638763427734,3,Parking|24-hour front desk|Parking|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25448/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25448/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25448/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25448/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-25448/4.jpg
A-61613,Park Inn Hospitality,"Prestige Shantiniketan, ITPL Main Road, Hoodi, Whitefield, Bangalore, Karnataka, 560048, India",12.994106,77.72875,,Coffee shop|Lounge|Shuttle service|Room service|Ironing service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61613/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61613/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61613/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61613/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61613/4.jpg
A-35197,Sweet Crystal Homes C V Raman Nagar,"Old Madras Rd Gopalan Signature Mall, KA, 560093",12.992219,77.660199,2,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35197/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35197/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35197/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35197/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35197/4.jpg
A-36520,Z Express Akshala,"Site No 5, old BBMP Katha no 28/2/5, New Katha No 05/28/2, Haralukunte Village, Begur Hobli, Bangalore South Taluk, Bangalore Urban District, Bangalore, India",12.9003295,77.6518287,2,Bilingual staff|Accessible bathrooms|Accessible facilities|WiFi in public areas|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36520/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36520/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36520/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36520/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36520/4.jpeg
A-90657,AK Castle Suites,"35, Castle St, off Brigade Road Richmond Town, Ashok Nagar, Bengaluru, Karnataka 560025",12.967343200000002,77.6090248,3,Spa|Room service|Parking|Air conditioning|Restaurant,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90657/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90657/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90657/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90657/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90657/4.jpeg
A-31463,Hotel Vittal Regency,"Hotel Vittals Regency.17/18, Jawaharlal Street, Platform Rd, Seshadripuram, Bengaluru, Bangalore, Karnataka, 560020, India",12.988768,77.57241,,Spa|Wakeup service|Shuttle service|Room service|Parking|Ironing service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31463/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31463/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31463/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31463/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-31463/4.jpeg
A-67515,Fly Inn Bangalore Airport,"Kempegowda International Airport Road, KA, 562149",13.187063,77.680344,3,Parking|Accessible parking|Wheelchair|Concierge desk|Tour/sightseeing desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67515/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67515/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67515/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67515/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67515/4.jpg
A-24911,Sree Raaga Resorts,"Hobli Taluk Chamarayapatna, KA, 562129",13.136317,77.740431,3,EV charging|Valet parking|Parking|Smoke-free property|Concierge desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24911/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24911/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24911/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24911/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24911/4.jpg
